"Id","SalePrice"
1768,143738.102366667
1769,172889.907433333
1770,144812.370966667
1771,140160.3746
1772,141765.7267
1773,145099.8522
1774,140946.496
1775,132851.693466667
1776,122342.3033
1777,116894.0179
1778,132182.5017
1779,120901.089033333
1780,185331.1247
1781,130755.1066
1782,100203.824
1783,137790.162133333
1784,100639.1613
1785,118865.820633333
1786,163058.8606
1787,172097.0241
1788,61990.6271
1789,95663.7227666666
1790,94985.2721666666
1791,189657.129466667
1792,154018.454066667
1793,150630.510066667
1794,142394.6191
1795,137964.414933333
1796,127688.689666667
1797,117229.392266667
1798,125365.314366667
1799,111757.366366667
1800,127012.654095238
1801,135677.036433333
1802,150971.624566667
1803,152753.878833333
1804,141016.674133333
1805,136062.9145
1806,120757.793566667
1807,145491.921366667
1808,120132.274866667
1809,126321.405066667
1810,147175.163666667
1811,113591.6847
1812,112506.466266667
1813,122680.307133333
1814,100574.367633333
1815,62302.8684333333
1816,103997.572933333
1817,133208.548366667
1818,140262.052833333
1819,121297.870333333
1820,85514.0021666667
1821,126348.158133333
1822,162801.858433333
1823,69188.8817666667
1824,135987.135266667
1825,141063.2021
1826,101519.257033333
1827,109973.817133333
1828,135105.370066667
1829,116226.830133333
1830,141451.590033333
1831,166219.5886
1832,118300.534466667
1833,144705.754166667
1834,133056.709433333
1835,163507.454133333
1836,131341.4727
1837,102327.073866667
1838,138980.568333333
1839,91541.7679
1840,166101.983533333
1841,143525.307
1842,93933.6164333334
1843,147817.1755
1844,137550.510533333
1845,152998.198766667
1846,154771.042666667
1847,160755.402733333
1848,66745.2883
1849,120750.2989
1850,129681.900233333
1851,157148.9762
1852,127362.0448
1853,138222.612933333
1854,169039.144566667
1855,165625.792266667
1856,227841.356533333
1857,189597.206033333
1858,143281.821833333
1859,121512.189966667
1860,152735.906166667
1861,121291.402266667
1862,298724.713233333
1863,288776.916333333
1864,288776.916333333
1865,334668.311266666
1866,336278.8955
1867,244453.7846
1868,313723.947733333
1869,201314.398966667
1870,246572.425266667
1871,261475.577833333
1872,172113.375266667
1873,229808.706066667
1874,138968.772733333
1875,212423.1295
1876,199220.7138
1877,215124.2188
1878,213383.519233333
1879,133791.250633333
1880,134764.663333333
1881,246000.863366667
1882,262095.5858
1883,205253.581533333
1884,223700.426466667
1885,253847.237966667
1886,303211.289133333
1887,206896.743833333
1888,284434.6881
1889,170662.520666667
1890,137151.046133333
1891,141729.702433333
1892,111238.173466667
1893,139418.507566667
1894,132484.264566667
1895,153829.800166667
1896,123023.879633333
1897,119888.047266667
1898,117270.255533333
1899,140529.412566667
1900,134008.837566667
1901,167752.080033333
1902,140311.4815
1903,215167.0709
1904,137995.7935
1905,184109.253066667
1906,160046.988133333
1907,204127.788133333
1908,119186.3601
1909,136760.1878
1910,128627.691833333
1911,197854.019566667
1912,276323.834833333
1913,151285.701933333
1914,73512.1636666667
1915,317744.820066667
1916,79640.9092
1917,259116.506966667
1918,138211.2005
1919,163232.888633333
1920,167464.496166667
1921,415587.2775
1922,335490.0716
1923,204771.280166667
1924,233965.6551
1925,229136.287266667
1926,392136.1687
1927,140793.975
1928,164651.717733333
1929,122497.6271
1930,133413.922861905
1931,138670.215833333
1932,144070.246366667
1933,180610.651566667
1934,180697.111433333
1935,175961.505066667
1936,189466.445666667
1937,183548.263833333
1938,178596.211
1939,252142.473233333
1940,193095.415166667
1941,180005.9831
1942,199794.452766667
1943,191560.613833333
1944,326943.261766667
1945,372738.886733333
1946,170747.4011
1947,307107.844433333
1948,177164.784966667
1949,248019.293566667
1950,183212.7525
1951,267850.487466667
1952,236611.580333333
1953,167125.574566667
1954,202033.354166667
1955,133234.163766667
1956,277661.288466666
1957,164898.1031
1958,323000.002366667
1959,141541.897233333
1960,117527.1551
1961,120699.051766667
1962,93213.5591333333
1963,104330.053566667
1964,118918.187333333
1965,151640.1874
1966,148364.869966667
1967,297588.985433333
1968,424612.603933333
1969,394177.3859
1970,450140.877166667
1971,444035.0414
1972,371765.737933334
1973,275966.620266667
1974,327178.486733333
1975,458005.854933333
1976,284973.073966667
1977,378881.167633333
1978,365795.885533333
1979,341285.2777
1980,200960.181633333
1981,343179.7628
1982,230334.054333333
1983,217122.454
1984,177624.154133333
1985,215023.439633333
1986,219671.366466667
1987,178014.8678
1988,180349.5118
1989,197314.297333333
1990,224075.7316
1991,217337.494166667
1992,219855.432533333
1993,174784.584033333
1994,250377.6609
1995,185514.667
1996,263504.4234
1997,344950.8275
1998,355960.890533333
1999,258190.1946
2000,307686.786433333
2001,275886.918833333
2002,251432.116966667
2003,256734.680633333
2004,273625.4161
2005,236346.6015
2006,214964.924033333
2007,252769.617133333
2008,202002.588
2009,199952.380366667
2010,199714.400333333
2011,144937.557666667
2012,182715.885366667
2013,186155.386066667
2014,193156.744866667
2015,203894.070166667
2016,201988.092166667
2017,205712.1267
2018,126109.8462
2019,130284.0532
2020,116697.742233333
2021,114327.201866667
2022,177327.7349
2023,154218.912633333
2024,240072.768466667
2025,362534.233066667
2026,181970.101533333
2027,155935.007666667
2028,159751.2392
2029,173840.0814
2030,275284.861233333
2031,236479.057233333
2032,260568.565366667
2033,263673.5407
2034,167303.9442
2035,208754.387766667
2036,186366.4437
2037,189067.783866667
2038,304955.939766667
2039,202462.5839
2040,373647.249366666
2041,278484.047233333
2042,207477.110666667
2043,165312.157366667
2044,178558.366233333
2045,225593.6993
2046,138502.155033333
2047,152782.083566667
2048,134253.751133333
2049,140211.427466667
2050,182857.434766667
2051,109101.242728571
2052,138128.501
2053,144638.663366667
2054,89177.79
2055,161638.174333333
2056,135835.543733333
2057,128042.4244
2058,231936.182666667
2059,138994.141033333
2060,159804.337833333
2061,180037.988233333
2062,139085.726166667
2063,116920.765066667
2064,137021.683233333
2065,121864.8547
2066,181123.704666667
2067,138338.005933333
2068,143158.640766667
2069,84672.6359
2070,106482.967933333
2071,100775.363966667
2072,138502.2082
2073,142021.663166667
2074,176935.418333333
2075,146057.422466667
2076,121773.5504
2077,147005.2925
2078,130792.406333333
2079,131452.306
2080,117092.832133333
2081,122590.403933333
2082,136023.077633333
2083,142344.041866667
2084,110186.3167
2085,130527.877033333
2086,125479.668766667
2087,122850.392166667
2088,109674.411
2089,91529.6497333334
2090,135699.789638095
2091,127149.7043
2092,133126.644566667
2093,141564.7185
2094,122856.510366667
2095,150621.6194
2096,88640.2254
2097,98695.8431333333
2098,149872.0588
2099,62740.7176
2100,117723.288566667
2101,123843.995133333
2102,141728.351333333
2103,106739.663333333
2104,131700.025933333
2105,128381.171933333
2106,82814.2638
2107,227646.9171
2108,118091.7107
2109,116507.4378
2110,131800.505133333
2111,149072.565266667
2112,137940.735533333
2113,118178.324066667
2114,112801.4182
2115,149367.486533333
2116,115770.326133333
2117,146978.123533333
2118,120826.4024
2119,108099.625933333
2120,115509.016066667
2121,98098.7758333333
2122,102090.236466667
2123,88082.5644333333
2124,171162.410566667
2125,134299.491366667
2126,159605.466166667
2127,146479.557633333
2128,133426.699804762
2129,102156.376133333
2130,149150.764633333
2131,157426.096333333
2132,118208.214533333
2133,117435.274866667
2134,123933.248666667
2135,107557.2604
2136,91059.1685333333
2137,121781.450866667
2138,141910.7829
2139,156338.991133333
2140,139157.517
2141,139796.5913
2142,138495.6973
2143,143292.094866667
2144,126771.7407
2145,135816.7125
2146,159543.2655
2147,162925.454333333
2148,134952.000066667
2149,147717.832533333
2150,215668.596366667
2151,120214.803333333
2152,173656.3182
2153,159826.157
2154,107904.694566667
2155,136916.601033333
2156,240773.903566667
2157,245643.189066667
2158,239204.504433333
2159,218626.242133333
2160,173640.067333333
2161,250184.373533333
2162,437561.251033333
2163,354822.503333333
2164,262407.301933333
2165,179847.782533333
2166,144510.875066667
2167,205743.0452
2168,212457.5871
2169,198358.700333333
2170,224888.560766667
2171,151051.222133333
2172,140469.722633333
2173,154686.875933333
2174,245128.201233333
2175,302107.0285
2176,327775.694533333
2177,257633.574433333
2178,222962.804133333
2179,141461.513133333
2180,216279.4659
2181,193696.3389
2182,227731.792866667
2183,201430.737933333
2184,140841.429033333
2185,133537.868166667
2186,143496.6142
2187,152747.3049
2188,156122.998233333
2189,207742.1002
2190,87956.6719
2191,88276.3558
2192,91366.8043
2193,98474.5815666666
2194,101671.7488
2195,117550.791066667
2196,110857.017733333
2197,114614.247733333
2198,154181.1724
2199,168477.581266667
2200,134191.4534
2201,134625.2824
2202,185660.931633333
2203,161889.938033333
2204,185673.721666667
2205,120062.361766667
2206,133910.4105
2207,220595.7426
2208,236235.2922
2209,197542.455166667
2210,123499.972233333
2211,113011.646533333
2212,111616.446166667
2213,101094.2428
2214,146282.658733333
2215,102758.7036
2216,147326.280566667
2217,83665.1487666667
2218,95824.1843333334
2219,79925.5717
2220,83938.2361333333
2221,317368.971533333
2222,260100.536
2223,289375.900466667
2224,226582.1164
2225,140252.014733333
2226,193101.2433
2227,211405.418166667
2228,281810.8852
2229,239330.180466667
2230,163409.542766667
2231,215975.141533333
2232,185319.743266667
2233,181786.495533333
2234,245809.8167
2235,216776.653133333
2236,274381.115233333
2237,372107.4495
2238,206523.7791
2239,126500.865
2240,162495.9776
2241,152647.432366667
2242,135651.941633333
2243,137742.349966667
2244,97968.2409
2245,96471.3313
2246,145037.089266667
2247,104875.445
2248,123080.629766667
2249,125866.622866667
2250,137345.804266667
2251,134669.871033333
2252,179308.3774
2253,163528.795333333
2254,182325.265666667
2255,195375.105466667
2256,182319.5603
2257,199820.714966667
2258,172803.715633333
2259,177429.344266667
2260,156593.468166667
2261,182634.324
2262,199903.588966667
2263,359640.7351
2264,422883.384166667
2265,179082.854466667
2266,282849.705466667
2267,353795.212733333
2268,373755.033466667
2269,163030.048266667
2270,187677.6025
2271,244628.262
2272,212780.421733333
2273,168027.2848
2274,173176.0725
2275,170546.797133333
2276,173858.6307
2277,185786.0106
2278,153346.019633333
2279,121862.529066667
2280,117184.134733333
2281,179528.408966667
2282,188200.9567
2283,99217.8130666667
2284,111848.237433333
2285,144908.9556
2286,127193.403933333
2287,341899.493066667
2288,278719.463266666
2289,374419.436
2290,439245.5762
2291,347950.059
2292,415000.940033333
2293,473355.187033333
2294,416758.346966667
2295,447272.479366667
2296,277334.4963
2297,317352.6079
2298,334328.6066
2299,393991.0451
2300,325771.300666667
2301,299572.5445
2302,244430.816666667
2303,244617.085933333
2304,251418.350066667
2305,187595.483633333
2306,190185.635633333
2307,191132.3704
2308,221756.965533333
2309,284706.8168
2310,216596.954466667
2311,201881.467533333
2312,180958.797566667
2313,177948.0355
2314,184336.167566667
2315,175394.179
2316,201382.200733333
2317,183781.091333333
2318,177248.607733333
2319,176197.0502
2320,185200.378933333
2321,245856.391933333
2322,172302.4642
2323,180436.1484
2324,172743.546666667
2325,218779.668433333
2326,170024.9101
2327,214882.510633333
2328,220487.9417
2329,186054.472266667
2330,179602.2298
2331,367113.379533333
2332,391190.260466667
2333,327133.391066667
2334,268455.710033333
2335,268708.978133333
2336,335430.829866667
2337,211478.011066667
2338,277948.744466667
2339,238733.902266667
2340,396380.811233333
2341,219814.460033333
2342,238638.8991
2343,221398.107033333
2344,242205.1346
2345,242080.683066667
2346,214084.857
2347,202898.715066667
2348,227604.579166667
2349,172717.418833333
2350,310089.985166667
2351,264604.071166667
2352,248732.519466667
2353,254606.215566667
2354,122120.921966667
2355,153872.186466667
2356,153665.6861
2357,204961.3062
2358,203473.898533333
2359,125136.908766667
2360,119088.828466667
2361,138048.350633333
2362,273853.8566
2363,142979.937333333
2364,159852.063133333
2365,223419.645266667
2366,191020.332066667
2367,226815.7687
2368,211064.365066667
2369,223638.431366667
2370,171649.458833333
2371,173240.1117
2372,185334.018766667
2373,265807.826566667
2374,291880.326333333
2375,241351.587633333
2376,278198.788733333
2377,327107.469266667
2378,144925.3307
2379,195909.868433333
2380,147083.283133333
2381,161217.7856
2382,198568.6003
2383,209570.972033333
2384,249454.721133333
2385,157923.703833333
2386,143990.9848
2387,135860.236633333
2388,115694.893233333
2389,130216.245
2390,143585.1917
2391,135150.003333333
2392,114123.4014
2393,158843.5651
2394,146243.693466667
2395,197161.521466667
2396,149458.389633333
2397,202169.549666667
2398,129075.828633333
2399,60204.0554
2400,59017.8375666667
2401,117528.372366667
2402,138212.670866667
2403,130341.249033333
2404,151446.429033333
2405,158024.6811
2406,136638.687666667
2407,128500.249433333
2408,138600.428
2409,137791.6333
2410,167499.382333333
2411,125477.980966667
2412,158822.1498
2413,139379.738033333
2414,137480.162733333
2415,131054.8673
2416,126609.283566667
2417,130012.9827
2418,125200.3127
2419,130975.110033333
2420,126076.260366667
2421,149937.8531
2422,119138.472166667
2423,133243.097566667
2424,160397.856166667
2425,233165.2849
2426,129593.443533333
2427,142193.9606
2428,172435.5208
2429,116451.204733333
2430,132038.4277
2431,118909.250933333
2432,134653.811366667
2433,141415.7683
2434,142871.5997
2435,153116.2206
2436,107172.817666667
2437,112252.3726
2438,122873.6507
2439,115055.943333333
2440,122079.043233333
2441,105309.441633333
2442,107055.970033333
2443,114945.752333333
2444,129661.623133333
2445,86062.3347333334
2446,137469.846266667
2447,208364.708066667
2448,149963.895466667
2449,113838.384033333
2450,150734.660466667
2451,132994.9531
2452,218555.001166667
2453,101294.444666667
2454,134701.7456
2455,106441.121433333
2456,132436.9164
2457,118857.8268
2458,115615.4286
2459,110851.767566667
2460,141024.3681
2461,115717.9134
2462,130537.090066667
2463,116158.483833333
2464,159443.988466667
2465,138558.6767
2466,119074.389233333
2467,144067.169466667
2468,91331.0078333334
2469,90366.8038
2470,182937.897866667
2471,196693.225066667
2472,174150.645133333
2473,121386.606966667
2474,111829.6288
2475,230948.212866667
2476,108465.3024
2477,132855.9048
2478,166163.426233333
2479,118924.209566667
2480,143827.3979
2481,130858.829333333
2482,133324.960366667
2483,117781.477666667
2484,124181.259766667
2485,125617.7366
2486,154626.412433333
2487,196182.495833333
2488,144411.156266667
2489,157441.838533333
2490,149412.567866667
2491,92275.0053
2492,184902.947566667
2493,145095.751866667
2494,167433.895766667
2495,103294.584666667
2496,230937.746933333
2497,153122.196966667
2498,113687.489233333
2499,94032.6997333333
2500,132606.908366667
2501,133101.346266667
2502,147489.3174
2503,108264.3653
2504,199388.002266667
2505,224003.079633333
2506,257220.3815
2507,318507.755466667
2508,256485.734166667
2509,227773.7844
2510,230249.471666667
2511,188295.4722
2512,219300.445666667
2513,225041.4202
2514,241265.3218
2515,148098.114033333
2516,167756.969833333
2517,133676.777666667
2518,142001.275433333
2519,226741.230366667
2520,211295.8886
2521,202094.510666667
2522,219461.4454
2523,134843.772533333
2524,137752.466933333
2525,145984.203966667
2526,141318.326233333
2527,119300.116633333
2528,129130.416666667
2529,130200.997033333
2530,117364.063966667
2531,252633.5162
2532,232821.428366667
2533,206401.2339
2534,245839.719433333
2535,297089.375133333
2536,239567.2462
2537,223636.657166667
2538,186915.9374
2539,189224.844866667
2540,182503.259933333
2541,181750.4677
2542,168195.821266667
2543,130524.6216
2544,129581.6307
2545,134276.0116
2546,143545.6081
2547,135304.319866667
2548,154135.955566667
2549,168742.783333333
2550,393085.576
2551,142786.948433333
2552,122199.889833333
2553,86689.0128333333
2554,115264.5779
2555,115466.851066667
2556,103245.198433333
2557,115949.133133333
2558,163885.3267
2559,134980.7802
2560,130974.215333333
2561,129255.763866667
2562,132087.664866667
2563,151708.038766667
2564,178632.378933333
2565,133881.544733333
2566,157751.8134
2567,132347.0299
2568,194313.484466667
2569,192810.128966667
2570,122447.3485
2571,183545.469033333
2572,170966.258966667
2573,223281.8523
2574,277406.275366667
2575,124168.1596
2576,128906.267333333
2577,162319.332066667
2578,98279.9722333333
2579,85722.8744666667
2580,135287.9587
2581,134321.203766667
2582,116700.938833333
2583,270185.507933333
2584,169090.214033333
2585,199562.7409
2586,219784.500666667
2587,211200.0646
2588,141219.3874
2589,146425.3091
2590,227135.476366667
2591,216183.564766667
2592,222734.4134
2593,254284.3066
2594,174771.8087
2595,204421.145466667
2596,349115.8563
2597,190439.668633333
2598,272049.985833333
2599,329430.1511
2600,167442.424933333
2601,137876.175966667
2602,89008.3573333333
2603,91179.6781666667
2604,90130.3254999999
2605,88577.4746666667
2606,150358.7227
2607,176361.367866667
2608,208318.575233333
2609,163132.542466667
2610,111620.451966667
2611,152529.556433333
2612,154115.3483
2613,130555.357
2614,128953.8194
2615,150841.907566667
2616,140445.924333333
2617,182258.659033333
2618,192923.144666667
2619,215137.680566667
2620,185228.2364
2621,186205.1463
2622,188321.935166667
2623,254322.156166667
2624,288545.851766667
2625,310581.499166667
2626,165980.4256
2627,177911.768833333
2628,421343.420566667
2629,507969.162633333
2630,344301.5038
2631,462013.962966666
2632,409823.465833333
2633,303399.603533333
2634,398282.728266667
2635,154502.206333333
2636,196533.888966667
2637,174722.621133333
2638,260779.496633333
2639,188296.150533333
2640,154063.389033333
2641,110284.8857
2642,198476.491733333
2643,109077.721633333
2644,140859.809266667
2645,99040.2879
2646,91819.0365
2647,98030.3463333333
2648,138432.996866667
2649,141919.3737
2650,140291.262566667
2651,153389.912366667
2652,447726.6899
2653,253849.9002
2654,256500.2081
2655,369718.64
2656,331521.119533333
2657,318778.907666667
2658,283236.783333333
2659,303188.628266667
2660,335895.3557
2661,338935.750033333
2662,352037.121
2663,299150.7661
2664,278980.3158
2665,321295.1082
2666,285274.731966667
2667,173718.708733333
2668,180066.621433333
2669,180497.6532
2670,292917.756966666
2671,180446.035866667
2672,182677.003866667
2673,215991.066466667
2674,214995.885166667
2675,167716.6142
2676,188398.3509
2677,196542.506366667
2678,277671.124666667
2679,284664.4545
2680,278406.494633333
2681,405060.695066666
2682,333482.601533333
2683,508544.746866667
2684,309793.966633333
2685,349975.394966667
2686,263923.325866667
2687,327141.183866667
2688,230852.285833333
2689,206126.204733333
2690,487449.369866667
2691,198329.682866667
2692,138176.948933333
2693,196045.719
2694,124916.633866667
2695,195302.2324
2696,186623.260533333
2697,194171.7037
2698,203583.972533333
2699,185987.3218
2700,171600.708533333
2701,160435.6605
2702,121986.7253
2703,132371.650666667
2704,144027.318466667
2705,129431.755666667
2706,119165.1538
2707,125617.1556
2708,137286.264966667
2709,110451.851833333
2710,129044.020166667
2711,277624.896033333
2712,371440.939533333
2713,172960.406233333
2714,153347.4337
2715,173112.5836
2716,158629.205933333
2717,192249.7052
2718,232099.741766667
2719,158963.8028
2720,161753.7095
2721,142650.677966667
2722,158013.4422
2723,149094.965766667
2724,129745.1864
2725,137921.282466667
2726,148662.277966667
2727,169921.464433333
2728,166540.621033333
2729,155305.345233333
2730,145570.127733333
2731,120385.432433333
2732,121378.098133333
2733,161606.065466667
2734,149713.155666667
2735,133376.755833333
2736,147643.926933333
2737,125604.139133333
2738,135083.300033333
2739,164206.450166667
2740,137000.670166667
2741,147750.148666667
2742,156292.809733333
2743,153439.339766667
2744,147673.370966667
2745,140283.106833333
2746,136253.4548
2747,162088.590833333
2748,127714.142666667
2749,132651.136833333
2750,133045.300033333
2751,131184.5662
2752,227207.491333333
2753,152783.173
2754,216281.6358
2755,124367.351333333
2756,99057.6864
2757,79089.8527666667
2758,89834.7737333333
2759,159459.4562
2760,148030.427633333
2761,149421.178666667
2762,147191.4658
2763,196453.964433333
2764,178748.243166667
2765,259662.333833333
2766,146405.1774
2767,90551.4349904762
2768,131274.261533333
2769,131799.803366667
2770,147424.932066667
2771,118495.408666667
2772,118777.377433333
2773,162503.168666667
2774,137686.827533333
2775,136177.995066667
2776,143823.2419
2777,146948.237233333
2778,113416.146233333
2779,141062.882366667
2780,108375.149066667
2781,102544.4787
2782,95047.1444666667
2783,109429.3353
2784,127985.699733333
2785,140625.8103
2786,79989.5152666667
2787,116983.891666667
2788,87481.9074333333
2789,187538.086166667
2790,92331.9943
2791,119658.795166667
2792,80545.7946333334
2793,171748.088266667
2794,104061.846233333
2795,116638.529066667
2796,101124.6865
2797,188580.315466667
2798,121037.424166667
2799,123660.254833333
2800,78099.4417
2801,112959.402266667
2802,137331.901833333
2803,168821.106933333
2804,148444.635733333
2805,98501.6013333334
2806,96650.3826000001
2807,147997.885766667
2808,152764.304733333
2809,134525.200666667
2810,139562.3298
2811,161643.2413
2812,141213.5751
2813,156167.461233333
2814,156837.029333333
2815,100977.602633333
2816,235541.4444
2817,143170.338233333
2818,133783.669766667
2819,174303.010133333
2820,143195.267
2821,108279.1066
2822,189993.277966667
2823,248965.579066667
2824,178265.845233333
2825,153369.5249
2826,134567.9227
2827,141779.000366667
2828,237249.590933333
2829,197129.294633333
2830,236117.1651
2831,192108.297133333
2832,235573.010966667
2833,295279.519466667
2834,220811.728
2835,220577.330466667
2836,197161.8375
2837,166572.3476
2838,147709.181166667
2839,185023.308766667
2840,195995.4132
2841,207438.0877
2842,233010.7757
2843,151386.459533333
2844,160228.7762
2845,123685.790733333
2846,216969.427766667
2847,199584.912566667
2848,215898.414866667
2849,221914.8855
2850,286431.9022
2851,249472.958366667
2852,235398.790433333
2853,241545.103533333
2854,140459.309933333
2855,201838.225433333
2856,210800.970133333
2857,192675.458433333
2858,202674.695366667
2859,142864.0568
2860,123794.2792
2861,137605.917933333
2862,204716.293233333
2863,123436.251166667
2864,267049.2262
2865,142152.905766667
2866,151486.069909524
2867,94938.4132666667
2868,120576.920233333
2869,124385.211033333
2870,159520.991066667
2871,104970.836866667
2872,62026.4405
2873,100634.465766667
2874,142084.4493
2875,119114.237233333
2876,163319.621266667
2877,146295.8621
2878,170918.241033333
2879,144995.0391
2880,105516.440566667
2881,156171.5056
2882,166955.1222
2883,178366.9805
2884,196383.122266667
2885,191691.1685
2886,203630.907066667
2887,100347.1717
2888,122994.062666667
2889,65713.1390333333
2890,87364.0166
2891,138863.3356
2892,72440.1660666667
2893,113605.8499
2894,68591.4641666667
2895,305005.5896
2896,296934.290166667
2897,201828.143233333
2898,149479.620233333
2899,227088.713233333
2900,157674.5043
2901,194906.006333333
